tenangelini;Ten. Angelini;
casavinpoletti;Casa Vin. Poletti;
azagrconteloredangaspari;Az. Agr. Conte Loredan Gaspari;
filomusiguelfi;Filomusi Guelfi;
villaeden;Villa Eden;
tormaresca;Tormaresca;
langloischteau;Langlois-Château;
delasfrres;Delas & Frères;
masiavallformosa;Masia Vallformosa;
feudomonaci;Feudo Monaci;
fonsecaguimaraens;Fonseca Guimaraens;
pivovarystaropramen;Pivovary Staropramen;
sanmiguel;San Miguel;
interbrew;Interbrew;
paulanerbrauerei;Paulaner Brauerei;
viacasaldegorchs;Viña Casal de Gorchs;
tenrocca;Ten. Rocca;
vinnocenti;V. Innocenti;
caiano;Caiano;
ladoucette;Ladoucette;
lopezdeheredia;Lopez de Heredia;
ilsestante;Il Sestante;
heavenhilldist;Heaven Hill Dist.;
cavedelugny;Cave de Lugny;
domrollygassmann;Dom. Rolly Gassmann;
jmmonmousseau;J.M. Monmousseau;
hansencaribbeanrumcomp;Hansen Caribbean Rum Comp.;
maisonlouislatour;Maison Louis Latour;
lacavegrandlistrac;La Cave Grand Listrac;
negrar;Negrar;
debrisedulac;Debrise Dulac;
negri;Negri;
contiserristori;Conti Serristori;
charlesheidsieck;Charles Heidsieck;
gebrloosen;Gebr. Loosen;
vigngittonprefils;Vign. Gitton Père & Fils;
girolamodorgio;Girolamo Dorgio;
kuemmerling;Kuemmerling;
domdesahari;Dom. de Sahari;
pierregimonnet;Pierre Gimonnet;
dieboltvallois;Diebolt-Vallois;
pierrepeters;Pierre Peters;
eglyouriet;Egly-Ouriet;
chksara;Ch. Ksara;
azagrfllisportoletti;Az. Agr. F.lli Sportoletti;
brunogiacosa;Bruno Giacosa;
marchdibarolo;March. di Barolo;
sanmicheleappiano;San Michele Appiano;
nicolascatena;Nicolas Catena;
tendicoltibuono;Ten. di Coltibuono;
castvicchiomaggio;Cast. Vicchiomaggio;
bodfrancoespaolas;Bod. Franco-Españolas;
domducolombier;Dom. du Colombier;
fusione;Fusione;
livon;Livon;
delbeck;Delbeck;
paladinpaladin;Paladin & Paladin;
heavywaterint;Heavy Water Int.;
vinnaiolijermann;Vinnaioli Jermann;
silviojermann;Silvio Jermann;
domalbertmann;Dom. Albert Mann;
robertoanselmi;Roberto Anselmi;
villamonteleone;Villa Monteleone;
domjeanclaudechatelain;Dom. Jean-Claude Chatelain;
cavedetainlhermitage;Cave de Tain l'Hermitage;
cnkopke;C.N. Kopke;
canandaigua;Canandaigua;
distetdomdeprovence;Dist. et Dom. de Provence;
maisonprunier;Maison Prunier;
caparzo;Caparzo;
montes;Montes;
moccagatta;Moccagatta;
villachipris;Villa Chiòpris;
cosecherosabastecedores;Cosecheros Abastecedores;
maisonfrdricmagnien;Maison Frédéric Magnien;
marchalfieri;March. Alfieri;
azvitborgosalcetino;Az. Vit. Borgo Salcetino;
babcoeurope;Babco Europe;
azagrromanodalforno;Az. Agr. Romano dal Forno;
brasseriedebocq;Brasserie de Bocq;
andrclouet;André Clouet;
bodpintia;Bod. Pintia;
perrierjout;Perrier Jouët;
whytemackaydist;Whyte & Mackay Dist.;
kyndalspirits;Kyndal Spirits;
morland;Morland;
lvitteautalberti;L. Vitteaut-Alberti;
soadorwines;Soñador Wines;
tencarretta;Ten. Carretta;
launoisprefils;Launois Père & Fils;
domjeancolletfils;Dom. Jean Collet & Fils;
domchristianmoreaupref;Dom. Christian Moreau Père & F;
torrevento;Torrevento;
golanhightswinery;Golan Hights Winery;
katharinamowinkel;Katharina Mowinkel;
trimbach;Trimbach;
seturadk;Setura DK;
kuentzbas;Kuentz-Bas;
josmariadafonsecavanzell;José Maria da Fonseca/Van Zell;
luigirighetti;Luigi Righetti;
altavista;Alta Vista;
ruggerico;Ruggeri & Co.;
azagrgini;Az. Agr. Gini;
stursula;St. Ursula;
kimcrawford;Kim Crawford;
azagrantoniolo;Az. Agr. Antoniolo;
savam;S.A.V.A.M.;
diwisa;DIWISA;
brouwerijduvelmoortgaat;Brouwerij Duvel Moortgaat;
azagrmusella;Az. Agr. Musella;
podelia;Pod. Elia;
vinea;Vinea;
labourroi;Labouré-Roi;
fernandodecastilla;Fernando de Castilla;
closdelossietewinery;Clos de los Siete Winery;
vigneregali;Vigne Regali;
gavin;Gavin;
castlebreweryeggenberg;Castle Brewery Eggenberg;
rwines;R Wines;
montanawines;Montana Wines;
castarde;Castarède;
bacardimartiniprod;Bacardi-Martini Prod.;
domdugrandmouton;Dom. du Grand Mouton;
hesscollectionwinery;Hess Collection Winery;
roccadimontegrossi;Rocca di Montegrossi;
solardasbouas;Solar das Bouças;
fattrodno;Fatt. Rodáno;
tesseron;Tesseron;
bodalin;Bod. Alión;
louisbouillot;Louis Bouillot;
weinganselmann;Weing. Anselmann;
bodvaldubn;Bod. Valdubón;
calatrasi;Calatrasi;
scottishnewcastle;Scottish & Newcastle;
cavedesclairmonts;Cave des Clairmonts;
ramospinto;Ramos Pinto;
louisvialard;Louis Vialard;
bitburgerbrauerei;Bitburger Brauerei;
strag;Strag;
kulmbacherbrauerei;Kulmbacher Brauerei;
bodsolarviejo;Bod. Solar Viejo;
jacquesson;Jacquesson;
labadiacoltibouno;La Badia Coltibouno;
barbero1891;Barbero 1891;
fattdelcerro;Fatt. del Cerro;
cavedecairanne;Cave de Cairanne;
socagralvarinhodemono;Soc. Agr. Alvarinho de Monção;
tjcarolans;T.J. Carolans;
gaja;Gaja;
marqdegrion;Marq. de Griñon;
campodisasso;Campo di Sasso;
demeraradist;Demerara Dist.;
maisonthorin;Maison Thorin;
makersmarkdist;Maker's Mark Dist.;
weingschlossgobelsburg;Weing. Schloss Gobelsburg;
azvitseghesio;Az. Vit. Seghesio;
pauljacqueson;Paul Jacqueson;
andrmichelquencard;Andrè & Michel Quencard;
josmichelfils;José Michel & Fils;
lonbeyer;Léon Beyer;
domrenlequincolin;Dom. René Lequin-Colin;
domgrardtremblay;Dom. Gérard Tremblay;
telmorodriguez;Telmo Rodriguez;
guysaget;Guy Saget;
drostdywinery;Drostdy Winery;
weingtesch;Weing. Tesch;
danieldamptetfils;Daniel Dampt et Fils;
azagrsuavia;Az. Agr. Suavia;
weingemrichschnleber;Weing. Emrich-Schönleber;
spumantidaldin;Spumanti dal Din;
troisrivires;Trois Rivières;
azagrlaspinetta;Az. Agr. La Spinetta;
iveroni;I Veroni;
jamitchellco;J&A Mitchell & Co;
aldoconterno;Aldo Conterno;
andrbrunel;André Brunel;
pernodricardwinemakersspain;Pernod Ricard Winemakers Spain;
clworldsbrands;CL Worlds Brands;
polmoszyrardw;Polmos Zyrardów;
camillesavs;Camille Savès;
domacailbourdin;Dom. A. Cailbourdin;
claudecazals;Claude Cazals;
lahemdarom;La Hem/Darom;
tenilsogno;Ten. il Sogno;
viatabal;Viña Tabalí;
domrogersabon;Dom. Roger Sabon;
benotlahaye;Benoît Lahaye;
fllicigliuti;F.lli. Cigliuti;
vigndufourg;Vign. Dufourg;
weingschlosslieser;Weing. Schloss Lieser;
azagrprovenza;Az. Agr. Provenza;
bodpiqueras;Bod. Piqueras;
azagrmasciarelli;Az. Agr. Masciarelli;
stellenzichtcellar;Stellenzicht Cellar;
aloiskracher;Alois Kracher;
azagrsottimano;Az. Agr. Sottimano;
azvinbenanti;Az. Vin. Benanti;
moreaunaudet;Moreau-Naudet;
cantmaschio;Cant. Maschio;
fanti;Fanti;
hervsouhaut;Hervé Souhaut;
domlacroixdaline;Dom. la Croix d'Aline;
azagrtalenti;Az. Agr. Talenti;
jhselbach;J. & H. Selbach;
moreau;Moreau;
viapuntoalto;Viña Punto Alto;
rotllantorra;Rotllan Torra;
dallaindustriespampero;Dalla Industries Pampero;
luscodomio;Lusco do Miño;
domdemontcalms;Dom. de Montcalmès;
fincaallende;Finca Allende;
cavedesaintdsirat;Cave de Saint-Désirat;
asahibreweries;Asahi Breweries;
pazodeseorans;Pazo de Señorans;
coffele;Coffele;
domdegrachies;Dom. de Grachies;
janbecherkarlovarskbechero;Jan Becher Karlovarská Bechero;
adegademono;Adega de Monção;
skyyspirits;Skyy Spirits;
belleprefils;Belle Père & Fils;
skalli;Skalli;
vindelpriorat;Vin. del Priorat;
juliaroche;Julia Roche;
casacastillo;Casa Castillo;
waverly;Waverly;
tenilfalchetto;Ten. il Falchetto;
azagrvillaerbice;Az. Agr. Villa Erbice;
domseguinotbordet;Dom. Seguinot-Bordet;
luigibrunelli;Luigi Brunelli;
franckjeanfranoisbailly;Franck & Jean-François Bailly;
bodvillabuena;Bod. Villabuena;
bodizadi;Bod. Izadi;
azagrpr;Az. Agr. Prá;
boddurius;Bod. Durius;
weingloimer;Weing. Loimer;
bodesmeralda;Bod. Esmeralda;
dombraut;Dom. Béraut;
noninodist;Nonino Dist.;
tensanfilippofanti;Ten. San Filippo Fanti;
michelarnouldfils;Michel Arnould & Fils;
franckbonville;Franck Bonville;
debortoli;De Bortoli;
chdelatuilerie;Ch. de la Tuilerie;
montmarcal;Mont Marcal;
cavedepongrcz;Cave de Pongrácz;
agrapartfils;Agrapart & Fils;
gatinois;Gatinois;
villabucci;Villa Bucci;
crsanpolodip;C.R. - San Polo di P.;
penderyndistillery;Penderyn Distillery;
tarlant;Tarlant;
bodcarlosserres;Bod. Carlos Serres;
bodrasgon;Bod. Rasgon;
podlavigna;Pod. la Vigna;
tremonti;Tre Monti;
guigal;Guigal;
weingstadtkrems;Weing. Stadt Krems;
quintadalixa;Quinta da Lixa;
domdesbaumard;Dom. des Baumard;
agrquerciabella;Agr. Querciabella;
sichel;Sichel;
bodalejandrofernandez;Bod. Alejandro Fernandez;
andrdezatfils;André Dezat & Fils;
jeanpaulbenoitdroin;Jean-Paul & Benoit Droin;
chducoingdestfiacre;Ch. du Coing de St. Fiacre;
chbouissel;Ch. Bouissel;
henriboillot;Henri Boillot;
giovannidemarie;Giovanni Demarie;
brokersgin;Broker's Gin;
castdifonterutoli;Cast. di Fonterutoli;
vinybodpittacum;Vin. y Bod. Pittacum;
dommichelandreotti;Dom. Michel-Andreotti;
bodsaenzdesantamaria;Bod. Saenz de Santa Maria;
blackwooddist;Blackwood Dist.;
cvbccspa;C.V.B.C. & C.S.P.A.;
chdebrouay;Ch. de Brouay;
jorgemnmoreira;Jorge M.N. Moreira;
weingludwigehn;Weing. Ludwig Ehn;
domdepajot;Dom. de Pajot;
giuseppecampagnola;Giuseppe Campagnola;
tencerrodelmasso;Ten. Cerro del Masso;
sylvieesmonin;Sylvie Esmonin;
chphety;Ch. Phety;
dombernarddefaix;Dom. Bernard Defaix;
domservin;Dom. Servin;
chdelagravelle;Ch. de la Gravelle;
cantleonardodavinci;Cant. Leonardo da Vinci;
tenguadoaltasso;Ten. Guado al Tasso;
quintadesaes;Quinta de Saes;
quintadapelladaalvarocas;Quinta da Pellada / Alvaro Cas;
domdupgau;Dom. du Pégau;
castdeltrebbio;Cast. del Trebbio;
brouwerijsterkens;Brouwerij Sterkens;
brasserieabbayeduvaldieu;Brasserie Abbaye du Val-Dieu;
pierrelaplace;Pierre Laplace;
montenegro;Montenegro;
domaetpdevillaine;Dom. A. et P. de Villaine;
filippogallino;Filippo Gallino;
aloisglles;Alois Gölles;
weingfredloimer;Weing. Fred Loimer;
epirafigli;E. Pira & Figli;
renlequin;René Lequin;
quintadacarvalhosa;Quinta da Carvalhosa;
verget;Verget;
david;David;
stphanetissot;Stéphane Tissot;
denisalary;Denis Alary;
vicara;Vicara;
quintavaledasescadinhas;Quinta Vale das Escadinhas;
domdelarossignole;Dom. de la Rossignole;
castdimonsanto;Cast. di Monsanto;
giovannialmondo;Giovanni Almondo;
cipriana;Cipriana;
bernardmassard;Bernard-Massard;
francisabecassis;Francis Abecassis;
maloneysliquercomp;Maloney's Liquer Comp;
stiftgttwig;Stift Göttwig;
jannisonbaradon;Jannison-Baradon;
masdedaumasgassac;Mas de Daumas Gassac;
elkschnapsab;Elkschnaps AB;
averna;Averna;
jmgrmillet;J.M. Grémillet;
zantho;Zantho;
plantaze;Plantaze;
laherte;Laherte;
chdepibarnon;Ch. de Pibarnon;
dommillet;Dom. Millet;
covides;Covides;
sattlerhof;Sattlerhof;
podcolla;Pod. Colla;
litlecreaturesbrewery;Litle Creatures Brewery;
pereladacomercial;Perelada Comercial;
egersundmineralvandfabrik;Egersund Mineralvandfabrik;
antonmosimann;Anton Mosimann;
closdesbrusquires;Clos des Brusquières;
eliandaros;Elian da Ros;
picariello;Picariello;
camporotondo;Campo Rotondo;
biurkogorri;Biurko Gorri;
cantdipitigliano;Cant. di Pitigliano;
adcoopdemono;Ad. Coop. de Monção;
dommichelot;Dom. Michelot;
domvinsdevienne;Dom. Vins de Vienne;
matthiasmller;Matthias Müller;
parsbalt;Parés Baltà;
chambordcie;Chambord & Cie;
weingheymannlwenstein;Weing. Heymann-Löwenstein;
bodmartincdax;Bod. Martin Códax;
seguraviudas;Segura Viudas;
greygoose;Grey Goose;
martinmllen;Martin Müllen;
scrimaglio;Scrimaglio;
condesdealbarei;Condes de Albarei;
thehumblewinemaker;The Humble Winemaker;
domdefondrche;Dom. de Fondréche;
marzadro;Marzadro;
luigibosca;Luigi Bosca;
lescollinesdubourdic;Les Collines du Bourdic;
tomhainguerlot;Tom Hainguerlot;
domduchardonnay;Dom. du Chardonnay;
chdalainbrumont;Ch. d'Alain Brumont;
luigigiusti;Luigi Giusti;
raatsfamilywines;Raats Family Wines;
pardas;Pardas;
domlamypillot;Dom. Lamy-Pillot;
giribaldi;Giribaldi;
icqvr1221;ICQ VR 1221;
lesvigndepuisserguir;Les Vign. de Puisserguir;
chbalac;Ch. Balac;
melsheimer;Melsheimer;
martilde;Martilde;
chminuty;Ch. Minuty;
brasseriedebrunehaut;Brasserie de Brunehaut;
silvanoedelenaborolisrl;Silvano ed Elena Boroli srl.;
azagrbrovia;Az. Agr. Brovia;
veuvefournyetfils;Veuve Fourny et Fils;
schlossvollrads;Schloss Vollrads;
dombottgeyl;Dom. Bott-Geyl;
dommourchon;Dom. Mourchon;
weinghirtzberger;Weing. Hirtzberger;
torredeibeatidigalassoadr;Torre dei Beati di Galasso Adr;
fincaelorigin;Finca el Origin;
gabartlaval;Gabart-Laval;
bonnydoon;Bonny Doon;
domjeanmarchuguespavelo;Dom. Jean-Marc & Hugues Pavelo;
domgriottes;Dom. Griottes;
masdandrum;Mas d'Andrum;
tenmontanello;Ten. Montanello;
aureliosettimo;Aurelio Settimo;
castdicacchiano;Cast. di Cacchiano;
schlossrheinhartshausen;Schloss Rheinhartshausen;
brouwerijdelandtsheer;Brouwerij de Landtsheer;
diel;Diel;
suntory;Suntory;
wolfinterexport;Wolf Inter Export;
domdes2nes;Dom. des 2 Ânes;
domleonbarral;Dom. Leon Barral;
azagrgorgo;Az. Agr. Gorgo;
lerocdesanges;Le Roc des Anges;
estrelladamm;Estrella Damm;
vittoriobera;Vittorio Bera;
giovannamorganti;Giovanna Morganti;
testamatta;Testamatta;
cantinamatta;Cantinamatta;
villapillo;Villa Pillo;
ratzeputz;Ratzeputz;
brunoruiz;Bruno Ruiz;
soagranorte;Soagranorte;
lastoppa;La Stoppa;
ogiercavesdespapes;Ogier Caves des Papes;
lacavedemontpeyroux;La Cave de Montpeyroux;
saintclairfamilyestate;Saint Clair Family Estate;
langmeilwinery;Langmeil Winery;
lillet;Lillet;
domlesterresdefagayra;Dom. Les Terres de Fagayra;
lahertefrres;Laherte Frères;
olivierrivire;Olivier Rivière;
chcantinot;Ch. Cantinot;
lacheteau;Lacheteau;
prbannalinneltd;Pràban na Linne ltd;
chcoutet;Ch. Coutet;
chlafleurgarderose;Ch. La Fleur Garderose;
dompierreluneaupapin;Dom. Pierre Luneau-Papin;
chbelregardfigeac;Ch. Belregard-Figeac;
domchiroulet;Dom. Chiroulet;
vignjermiehuchet;Vign. Jerémie Huchet;
briccomondalino;Bricco Mondalino;
podandrija;Pod. Andrija;
sandrodebruno;Sandro de Bruno;
domduchablis;Dom. du Chablis;
azagrelisabetta;Az. Agr. Elisabetta;
chduseuil;Ch. du Seuil;
azagrgemma;Az. Agr. Gemma;
charlesfrancoistardy;Charles & Francois Tardy;
collestefano;Collestefano;
sensivigneevini;Sensi Vigne e Vini;
emiliechandesais;Emilie Chandesais;
chdesours;Ch. de Sours;
crosdelamre;Cros de la Mûre;
pernodricardportugal;Pernod Ricard Portugal;
unitedbreweriesgroupofbang;United Breweries Group of Bang;
domdenismortet;Dom. Denis Mortet;
schachscheu;Schach-Scheu;
desvignesainefils;Desvignes Aine & Fils;
michelbonnin;Michel Bonnin;
balestrivalda;Balestri Valda;
jlaurens;J. Laurens;
bellussispumanti;Bellussi Spumanti;
alamos;Alamos;
barodevilar;Barão de Vilar;
weingknipser;Weing. Knipser;
wineexportpartnersnz;Wine Export Partners NZ;
lecomtedeninot;Le Comte de Ninot;
alexandrelopold;Alexandre Léopold;
domdecalet;Dom. de Calet;
campidifonterenza;Campi di Fonterenza;
fasoligino;Fasoli Gino;
quintadesoalheiro;Quinta de Soalheiro;
chverdignan;Ch. Verdignan;
roccadimontemassi;Rocca di Montemassi;
comteaudiondedampierre;Comte Audion de Dampierre;
mainegra;Mainegra;
coldstreamhills;Coldstream Hills;
annieslane;Annie's Lane;
wynnscoonawarraest;Wynn's Coonawarra Est.;
birichino;Birichino;
schlossreinhartshausen;Schloss Reinhartshausen;
angerhoftschida;Angerhof Tschida;
lemacchiole;Le Macchiole;
altesino;Altesino;
weingmuhrvanderniepoort;Weing. Muhr-van der Niepoort;
pewseyvalevineyard;Pewsey Vale Vineyard;
tvsca;T.V.S.C.A.;
espaaautntica;España Auténtica;
sierrasalinas;Sierra Salinas;
louisrobin;Louis Robin;
tosospa;TOSO S.P.A.;
joschristoffeljrprm;Jos. Christoffel jr. Prüm;
nicolasjoly;Nicolas Joly;
rudolfmay;Rudolf May;
klinec;Klinec;
dirkniepoort;Dirk Niepoort;
domsaintprfert;Dom. Saint Préfert;
closmogador;Clos Mogador;
chateauthbaudyetjhuc;Chateau-Thébaud / Y. et J. Huc;
feudidisanmarzano;Feudi di San Marzano;
cavazza;Cavazza;
latium;Latium;
azagrbussiasoprana;Az. Agr. Bussia Soprana;
romeo;Romeo;
trivento;Trivento;
sesti;Sesti;
agrbrandini;Agr. Brandini;
tikveswinery;Tikves Winery;
sergicolet;Sergi Colet;
alaingrignon;Alain Grignon;
carloguerrierigozaga;Carlo Guerrieri Gozaga;
domrenbouvier;Dom. René Bouvier;
fournierprefils;Fournier Père & Fils;
takarasakeusainc;Takara Sake USA Inc.;
terranera;Terranera;
marcocarpineti;Marco Carpineti;
anecoop;Anecoop;
charpenties;Charpenties;
sarljoanbrisson;SARL JOAN BRISSON;
ridgebackwines;Ridgeback Wines;
bodpegalaz;Bod. Pegalaz;
edmeadeswinery;Edmeades Winery;
domriefl;Dom. Rieflé;
midtfynsbryghus;Midtfyns Bryghus;
thamesdist;Thames Dist.;
cascinacastagna;Cascina Castagna;
potockiwdka;Potocki Wódka;
cantinemanfredi;Cantine Manfredi;
domdumurinais;Dom. du Murinais;
cadurabaj;Ca' du Rabajà;
losharoldos;Los Haroldos;
cluselroch;Clusel-Roch;
castellodelpoggio;Castello del Poggio;
constellationeuropeltduk;Constellation Europe Ltd UK;
osvaldobarberis;Osvaldo Barberis;
weinguthanswirsching;Weingut Hans Wirsching;
altosderiojasl;Altos de Rioja S.L;
waterstonewinery;Waterstone Winery;
lefraghe;Le Fraghe;
massardbrunet;Massard & Brunet;
domclavel;Dom. Clavel;
masconscience;Mas Conscience;
chdepressac;Ch. de Pressac;
cantdelpino;Cant. del Pino;
pisanofamilyvineyards;Pisano Family Vineyards;
boddelmundo;Bod. del Mundo;
laganghija;La Ganghija;
cerretoguidi;Cerreto Guidi;
bghubau;B&G Hubau;
lecasine;Le Casine;
letobele;Le Tobele;
domfourrey;Dom. Fourrey;
piandellequerci;Pian delle Querci;
theopitzwinery;The Opitz Winery;
castromitorio;Cast. Romitorio;
dommucyn;Dom. Mucyn;
civino;Civino;
aliznbodegasyvierossl;Alizán Bodegas y Viñeros S.L.;
mariacasanovasroigolle;Maria Casanovas Roig Olle;
castdeirampolla;Cast. dei Rampolla;
numanthia;Numanthia;
fllioddero;F.lli Oddero;
braunnierstein;Braun-Nierstein;
anadoluefes;Anadolu Efes;
brooklynbrewery;Brooklyn Brewery;
fongarosocietagricola;Fongaro Società Agricola;
icampidiflaviopr;I Campi di Flavio Prá;
peyrerose;Peyre Rose;
giffard;Giffard;
verhaeghefils;Verhaeghe & Fils;
lecdrediffusion;Le Cèdre Diffusion;
distgioviazagrcarussi;Dist. Giovi / Az. Agr. Carussi;
mukaishuz;Mukai Shuzõ;
mutemukashuz;Mutemuka Shuzõ;
gdelonfils;G. Delon & Fils;
nieva;Nieva;
cefalicchio;Cefalicchio;
lavradoresdefeitoria;Lavradores de Feitoria;
dombonneaudumartray;Dom. Bonneau du Martray;
brandedwines;Branded Wines;
herslevbryghus;Herslev Bryghus;
domjfmugnier;Dom. J.F. Mugnier;
filigancia;F.Ili Gancia;
picomaccario;Pico Maccario;
cantprodbolzano;Cant. Prod. Bolzano;
vignzab;Vign. Zabù;
bodprotos;Bod. Protos;
guasticlementefigli;Guasti Clemente & Figli;
brunopaillard;Bruno Paillard;
ninonegri;Nino Negri;
bonninprefils;Bonnin Père & Fils;
russkystandart;Russky Standart;
thegoatsdoroamwinecompany;The Goats do Roam Wine Company;
monastier;Monastier;
rengeoffroy;René Geoffroy;
ciaccipiccolominidaragona;Ciacci Piccolomini d'Aragona;
lamottecellars;La Motte Cellars;
glengrantdist;Glen Grant Dist.;
freiherrlangwerthvonsimmern;Freiherr Langwerth von Simmern;
azagrfattori;Az. Agr. Fattori;
zardetto;Zardetto;
weingjurtschitschsonnhof;Weing. Jurtschitsch Sonnhof;
azagrbuglioni;Az. Agr. Buglioni;
laurenzfivefinewine;Laurenz Five Fine Wine;
azagrtriacca;Az. Agr. Triacca;
altoslashormigas;Altos Las Hormigas;
kirin;Kirin;
boddinastavivanco;Bod. Dinastìa Vivanco;
mcguigansimeonwines;McGuigan Simeon Wines;
vignabaldo;Vignabaldo;
rousttrading;Roust Trading;
quintadopgo;Quinta do Pégo;
brewerydeblock;Brewery de Block;
azagrilmosnel;Az. Agr. Il Mosnel;
macduffint;Macduff Int.;
sequillocellar;Sequillo Cellar;
domjaegerdefaix;Dom. Jaeger-Defaix;
eikendalvineyards;Eikendal Vineyards;
stock;Stock;
sebastianstroh;Sebastian Stroh;
domgrangeneuve;Dom. Grangeneuve;
chpuechhaut;Ch. Puech-Haut;
domfaury;Dom. Faury;
larocheoglavenirest;Laroche og L'Avenir Est.;
witherhillsvineyards;Wither Hills Vineyards;
domjosephgarnier;Dom. Joseph Garnier;
heritierescrassousdemedeuil;Heritieres Crassous de Medeuil;
bouchichatellier;Bouchié Chatellier;
fattlepupille;Fatt. le Pupille;
volpepasini;Volpe Pasini;
palari;Palari;
lunadoro;Luna d'Oro;
grahambeckwines;Graham Beck Wines;
villapuccini;Villa Puccini;
achouffebrewery;Achouffe Brewery;
domguillotbroux;Dom. Guillot-Broux;
fincaantigua;Finca Antigua;
azagrmauromolino;Az. Agr. Mauro Molino;
kanonkopwineest;Kanonkop Wine Est.;
terraventoux;Terraventoux;
chdesaintmartin;Ch. de Saint Martin;
bighousewine;Big House Wine;
euroweingate;Euroweingate;
jgarciacarrin;J. Garcia Carrión;
vincentgaudry;Vincent Gaudry;
azagrquintochionettiefi;Az. Agr. Quinto Chionetti e Fi;
weingegonmllerscharzhof;Weing. Egon Müller-Scharzhof;
domdesvignesdumaynes;Dom. des Vignes du Maynes;
seghesiofamilyvinyards;Seghesio Family Vinyards;
alsisar;Alsisar;
silviograsso;Silvio Grasso;
ardmoredistillery;Ardmore Distillery;
royaldirkzwagerdist;Royal Dirkzwager Dist.;
chlesormessorbet;Ch. les Ormes Sorbet;
castdisansano;Cast. di San Sano;
weingsturbanshof;Weing. St. Urbans-Hof;
bodeguren;Bod. Eguren;
chpechlatt;Ch. Pech Latt;
socagrpoggiofoco;Soc. Agr. Poggiofoco;
coopsanisidro;Coop. San Isidro;
viaextremea;Viña Extremeña;
champagnemailly;Champagne Mailly;
domnathaliegillesfvre;Dom. Nathalie & Gilles Fèvre;
domcheze;Dom. Cheze;
domgeorge;Dom. George;
domdescavesprieure;Dom. des Caves Prieure;
paulprieuretfils;Paul Prieur et Fils;
domdechantemerle;Dom. de Chantemerle;
osvaldoviberti;Osvaldo Viberti;
mariogagliasso;Mario Gagliasso;
domthomas;Dom. Thomas;
fatbastardwinecompany;Fat Bastard Wine Company;
angusdundeedist;Angus Dundee Dist.;
lesalette;Le Salette;
lagardecosta;Lagar de Costa;
chdetracy;Ch. de Tracy;
domfrancisblanchet;Dom. Francis Blanchet;
lapieve;La Pieve;
chmoulinat;Ch. Moulinat;
pascalricotier;Pascal Ricotier;
tahbilk;Tahbilk;
socagrriecine;Soc. Agr. Riecine;
weingdnnhoff;Weing. Dönnhoff;
fattuccelliera;Fatt. Uccelliera;
domjohannmichel;Dom. Johann Michel;
domlesbruyres;Dom. Les Bruyères;
tuarita;Tua Rita;
after;After;
domfranoisbertheau;Dom. François Bertheau;
bodyvinmontecrasto;Bod. y Vin. Montecrasto;
ferratonprefils;Ferraton Père & Fils;
domnicolasrossignol;Dom. Nicolas Rossignol;
villamassa;Villa Massa;
sthallettwines;St. Hallett Wines;
cristianovanzeller;Cristiano van Zeller;
azagrcarlogiacosa;Az. Agr. Carlo Giacosa;
bodtorresanmillan;Bod. Torre San Millan;
dombrusset;Dom. Brusset;
venegazzu;Venegazzu;
bodprncipedeviana;Bod. Príncipe de Viana;
domcanetvalette;Dom. Canet Valette;
bodaltanza;Bod. Altanza;
domgramenon;Dom. Gramenon;
herbertbeaufort;Herbert Beaufort;
rogerbrun;Roger Brun;
michelturgy;Michel Turgy;
weingclemensbusch;Weing. Clemens Busch;
domdelavougeraie;Dom. de la Vougeraie;
weingprinzvonhessen;Weing. Prinz von Hessen;
domchezmaillard;Dom. Chez Maillard;
allegrinirenacer;Allegrini & Renacer;
domlesgrandsbois;Dom. Les Grands Bois;
giuseppecortese;Giuseppe Cortese;
domjeangrivot;Dom. Jean Grivot;
vergeatbesnard;Vergeat-Besnard;
calmasinodibardolino;Calmasino di  Bardolino;
ei;E.I.;
destylarniasobieskisa;Destylarnia Sobieski SA;
bodartevino;Bod. Artevino;
bodvetus;Bod. Vetus;
vincentdastree;Vincent D´Astree;
bodmauro;Bod. Mauro;
bodmaurodos;Bod. Maurodos;
weingnigl;Weing. Nigl;
weingproidl;Weing. Proidl;
bodcondadodehaza;Bod. Condado de Haza;
sileniestates;Sileni Estates;
schlossschnborn;Schloss Schönborn;
petaluma;Petaluma;
chdereszla;Ch. Dereszla;
domsrafin;Dom. Sérafin;
arturovaccari;Arturo Vaccari;
renatokeber;Renato Keber;
tvarevisol;Tvarevisol;
necotium;Nec-Otium;
oliviertricon;Olivier Tricon;
weingweinrieder;Weing. Weinrieder;
lesvigndecasesdepene;Les Vign de Cases de Pene;
domdesescaravailles;Dom. des Escaravailles;
chdesgris;Ch. de Ségriès;
ninofranco;Nino Franco;
lamy;Lamy;
cavasdeweinert;Cavas de Weinert;
chk;Ch. K;
cesari;Cesari;
saintmaurice;Saint Maurice;
firstblendingcompany;First Blending Company;
perzcarams;Peréz Caramés;
cantele;Cantele;
domafgros;Dom. A.F. Gros;
viaerrazuriz;Viña Errazuriz;
firstirelandspirits;First Ireland Spirits;
distsibona;Dist. Sibona;
viacanepa;Viña Canepa;
lhraud;L'Héraud;
closdetafall;Clos de Tafall;
bertha;Bertha;
bonnincie;Bonnin & Cie;
comtelouisdeclermonttonner;Comte Louis de Clermont-Tonner;
drp576280;D-RP576280;
weinkklostor;Weink. Klostor;
